ID;PART;Population;POP2;Year;Latitude;Longitude;B1;B2;B3;S1U;S1V;S1B;S1G;S1Y;S1R;S2;S3;S4;S5;S6;S7;S8;S9;S10;H1;H2;H3;H4;H5
371;Rump;0;WEST;1942;30,3676;-91,189;6874,85282;17,14427137;25,62333333;0,284021049;0,329800307;0,189426725;0,191888705;0,209824945;0,342597382;3,441221237;0,315106678;0,439032885;1415,964774;18,17733333;-0,880218641;1,060256977;0,602013002;0,465487679;376;416;334;-0,492741528;571
372;Rump;1;EAST;1869;32,4559;-80,641;8643,086077;21,55383062;34,5805919;0,263827086;0,304673939;0,185416037;0,191994659;0,213587924;0,366431318;3,537294589;0,199185209;0,408222222;1936,135441;24,8045919;-0,834981439;1,150820582;0,628025494;0,469790535;700;419;341;-0,352483804;576
373;Rump;1;EAST;1898;32,8149;-79,977;7230,244985;18,03053612;26,25511416;0,306578198;0,354837525;0,231641238;0,190887072;0,18820476;0,278607949;2,547086666;0,330076211;0,348944444;997,6455716;15,94721435;0,325346817;0,884455916;0,335167551;0,308625978;373;419;583;-0,989500433;308
374;Rump;0;WEST;1917;29,8001;-93,328;6669,950217;16,63329231;23,85575286;0,253646884;0,288811826;0,185546574;0,227997394;0,231760563;0,340416088;2,910300999;0,180995113;0,272330548;1265,023784;15,65874751;-0,886559832;0,941409988;0,571496161;0,256374698;700;417;330;-0,148697835;308
375;Rump;1;EAST;1903;31,9844;-81,101;8591,76881;21,42585738;30,46164071;0,236914312;0,28383287;0,228199196;0,21015736;0,215136481;0,33280307;3,794894782;0,178438852;0,390297122;1194,46402;22,43463536;-0,318712546;1,047082269;0,456772962;0,408673196;700;423;438;-0,205833226;582
376;Rump;1;EAST;1903;33,3516;-82,073;8269,043736;20,6210567;31,03908619;0,268324632;0,309411113;0,18516049;0,198519443;0,218006044;0,355718988;3,357623437;0,190089435;0,419833333;1767,899804;21,79472428;0,100825326;1,056915977;0,602372012;0,443728558;700;419;574;-0,359695922;575
377;Rump;1;EAST;1880;30,7431;-81,547;7660,943073;19,10459619;27,40333333;0,297359485;0,343300715;0,205132619;0,197294788;0,204134154;0,30799634;2,98960985;0,318663022;0,443052925;1279,159439;18,23714286;-0,274484607;0,954594521;0,499387833;0,422935895;375;418;423;-0,660204628;307
378;Rump;1;EAST;1877;30,7422;-81,549;7608,124672;18,97287948;29,50647975;0,290670122;0,330980465;0,172593246;0,182016863;0,209596383;0,36223146;3,776965248;0,195183657;0,395188177;1872,221596;21,69426073;-0,905854266;1,143435331;0,64287211;0,451872124;700;416;322;-0,488581777;582
379;Rump;1;EAST;1877;30,7432;-81,55;6665,677339;16,62263676;27,2205919;0,27595261;0,312128622;0,164104926;0,187963594;0,217293389;0,379430335;3,84208056;0,204709455;0,293277778;1748,445036;20,13573476;-0,844029126;1,211344208;0,678201021;0,355260337;700;419;335;-0,370946053;575
380;Rump;1;EAST;1877;30,7369;-81,537;8702,127913;21,70106711;30,99728191;0,282798591;0,333233997;0,227905632;0,178847249;0,193340477;0,318295848;2,976074861;0,319725543;0,429859155;1388,464706;20,58179058;-0,198889888;0,948422973;0,424042794;0,407688297;391;449;440;-0,738428295;578
381;Rump;1;EAST;1877;30,7436;-81,548;8195,812218;20,43843446;28,86451713;0,286562334;0,325617841;0,186789244;0,203200939;0,212336039;0,33096309;2,905450593;0,177170747;0,393111111;1593,427148;18,92990761;-0,351141567;0,926191663;0,567625807;0,364096234;700;419;415;-0,460614588;307
382;Rump;1;EAST;1877;30,7305;-81,518;7447,986908;18,57353344;29,40954309;0,251268595;0,283017186;0,172194148;0,216508653;0,232494739;0,367425879;2,998657038;0,19724365;0,252912488;1717,234586;19,60197167;-0,57983488;1,055371167;0,624041424;0,266916548;700;416;384;-0,172256127;561
383;Rump;1;EAST;1883;32,8359;-79,996;8006,746766;19,96694954;31,07483904;0,252616923;0,291347946;0,175593888;0,217363507;0,23293015;0,362127965;3,885497674;0,194716446;0,372910798;1767,265668;23,07719199;-0,867984184;1,155769535;0,64168345;0,43099894;700;448;336;-0,186801775;308
384;Rump;1;EAST;1885;32,7887;-79,98;6419,021024;16,00753372;22,56033932;0,262964746;0,301928186;0,187357169;0,223998521;0,230863834;0,333433196;2,931115224;0,330167875;0,295142293;1171,040715;14,8634944;-0,893430881;0,928531194;0,563745707;0,274048826;609;416;329;-0,236236287;564
385;Rump;1;EAST;1885;32,8271;-80,037;8199,452374;20,44751215;29,71091381;0,259734126;0,295864119;0,180958959;0,222300719;0,230824119;0,344571313;2,923864016;0,183209004;0,333;1634,033053;19,54939;0,065951739;0,956076703;0,584891004;0,318373542;700;419;565;-0,209396332;308
386;Rump;1;EAST;1889;32,8365;-79,868;6661,842938;16,61307466;27,58765625;0,260576892;0,294393804;0,157452749;0,204809009;0,231197374;0,384659422;3,837649516;0,211607895;0,303173863;1765,188323;20,39897054;-0,841956084;1,227886526;0,698085565;0,372263101;699;416;339;-0,240367693;576
387;Rump;0;WEST;1910;30,8612;-96,946;7368,265799;18,37472768;26,34967809;0,286912167;0,325678263;0,175095235;0,211299118;0,22125443;0,334208506;3,242068246;0,178889162;0,39315493;1509,159667;18,22224952;-0,346315299;0,991701746;0,62833053;0,38989243;700;448;416;-0,401094446;308
388;Rump;1;EAST;1902;32,8176;-79,878;6106,00308;15,22694035;22,57952233;0,299392838;0,337375453;0,157057147;0,199593561;0,222157529;0,351415948;4,113298392;0,209179329;0,395267606;1508,16328;17,09012667;-0,327544007;1,122361176;0,703524708;0,443633015;694;448;415;-0,44871679;307
389;Rump;0;WEST;1910;30,0511;-99,131;6879,583185;17,15606779;23,80166166;0,275609892;0,315890023;0,193994614;0,213370095;0,221823742;0,324694149;2,736572105;0,317419637;0,385568075;1198,014924;15,10404261;-0,346395021;0,880390705;0,538165458;0,339450549;607;448;420;-0,389604485;566
390;Rump;0;WEST;1910;30,0317;-99,127;7859,435822;19,59959058;26,80988989;0,26337331;0,302126943;0,201421231;0,220877626;0,223110173;0,322026524;2,638967778;0,315499506;0,321868545;1249,974272;16,65065638;-0,3886179;0,849541031;0,496279531;0,273440535;606;448;417;-0,282107725;308
391;Rump;1;EAST;1903;30,729;-81,543;8418,720757;20,9943161;27,37333333;0,255411491;0,299899349;0,228838448;0,222993499;0,213147688;0,300719312;3,368652424;0,288421389;0,361166667;916,3989033;19,24743316;-0,267542623;0,916792577;0,385261566;0,331114919;389;419;444;-0,29233439;309
392;Rump;0;WEST;1920;32,2921;-106,747;7953,079116;19,833115;36,08982932;0,180734021;0,205326561;0,135760167;0,259806132;0,285555736;0,431296324;4,909216482;0,426488304;0,231058109;2684,401083;28,73838547;-0,183655641;1,449010176;0,754816511;0,334805551;614;416;562;0,206611983;568
393;Rump;0;WEST;1920;32,0353;-106,619;6074,100249;15,14738217;26,22598394;0,192916247;0,221760659;0,158937259;0,250177743;0,272056529;0,405702159;4,968971569;0,411551098;0,187633859;1736,387156;20,94803385;-0,113569265;1,38294747;0,687293086;0,259487771;619;416;563;0,173836336;569
394;Rump;1;EAST;1885;32,8199;-80,007;6559,81165;16,35863254;24,21823293;0,253324551;0,288512576;0,172437625;0,233999614;0,243012901;0,347858652;3,574341289;0,357467357;0,253779016;1367,352839;17,44265361;-0,902344617;1,066265995;0,607656186;0,270595935;619;417;328;-0,118293523;308
395;Rump;0;WEST;1981;30,5866;-91,162;7302,557642;18,21086694;27,11333333;0,288150278;0,323300181;0,162877197;0,203180275;0,224254841;0,353258015;3,328967832;0,206227158;0,367827066;1738,886763;18,96866667;-0,395890878;1,041612502;0,645289108;0,38313327;695;416;406;-0,39277803;308
396;Rump;0;WEST;1982;29,7557;-93,617;7593,464318;18,93631999;24,48455041;0,274619268;0,315029108;0,216139947;0,223375752;0,216174147;0,293580955;2,574258745;0,291342008;0,293666667;917,3203209;14,97324916;0,149046369;0,790715892;0,367764922;0,2322069;366;419;558;-0,435301415;308
397;Rump;0;WEST;1983;30,7684;-91,383;6353,327561;15,84370963;25,23540161;0,259426937;0,292100256;0,15306946;0,219883064;0,245573282;0,375153625;3,783661646;0,376575828;0,276621247;1635,945315;18,56583018;-0,873724975;1,171810808;0,680821561;0,324147767;618;416;332;-0,186683439;570
398;Rump;0;WEST;1984;29,7892;-93,339;9279,753774;23,14153061;31,32962851;0,253934518;0,292056613;0,216278503;0,21642434;0,215625983;0,321066764;2,843420532;0,325509959;0,357611111;1326,604404;20,31133974;0,135643891;0,877700792;0,422175565;0,313875555;622;419;566;-0,262782463;307
399;Rump;0;WEST;1988;30,3657;-91,157;6442,492452;16,06606596;25,16699793;0,2594676;0,293077188;0,163137837;0,214145046;0,236738906;0,370770381;4,007165274;0,243963991;0,294013928;1571,892518;18,88649882;-0,901348083;1,175552177;0,643495093;0,345628713;688;418;328;-0,215264438;309
400;Rump;0;WEST;1988;30,4028;-91,101;7815,831884;19,49085258;28,05116466;0,271926544;0,311374916;0,180864968;0,21863597;0,229538775;0,33627278;3,507356823;0,345426178;0,374277778;1520,137019;20,05335717;0,073559816;1,028859928;0,571013468;0,385079407;622;419;563;-0,305501119;308
401;Rump;0;WEST;1995;26,2949;-98,161;7833,851619;19,53578957;28,88444444;0,294087155;0,326508595;0,153085196;0,214114011;0,232012134;0,345992593;3,461714962;0,347619954;0,33745164;1870,119686;20,54047483;-0,404619048;1,051427932;0,648763259;0,35480608;616;416;402;-0,37199948;308
402;Rump;0;WEST;1998;28,6289;-98,566;6537,759348;16,30363927;24,91666667;0,315520601;0,352435654;0,169293963;0,20225133;0,214712376;0,320256441;3,487728794;0,322186287;0,337166667;1405,278957;17,77257143;-0,330221462;1,090098421;0,60326832;0,367544851;358;419;408;-0,580802554;308
403;Rump;0;WEST;1998;29,5176;-100,409;6660,408871;16,60949843;26,99031789;0,348326573;0,397697212;0,179586884;0,177772162;0,195504918;0,301904619;5,419473078;0,36425739;0,56252809;1531,603171;22,01007027;-0,14251052;1,325149604;0,60720185;0,745433876;365;446;427;-0,880690473;308
404;Rump;0;WEST;1995;29,7684;-93,022;7018,501005;17,50249627;26,23832335;0,24102301;0,269989618;0,167443475;0,248283603;0,25095054;0,350690848;3,456732288;0,35351588;0,238612504;1524,020942;18,64782424;-0,895779846;1,065437978;0,605363009;0,254226824;609;420;329;0,017354695;309
405;Rump;0;WEST;2003;30,4668;-91,71;6812,435246;16,98861657;25,18666667;0,312001586;0,354752129;0,187835252;0,200439014;0,210279979;0,307327324;3,288121558;0,326283291;0,327944444;1278,901847;17,52677143;0,187081612;1,03167738;0,531980458;0,338332865;362;419;571;-0,663163601;309
406;Rump;0;WEST;2007;30,6053;-104,583;7828,410113;19,52221973;28,738999;0,277724989;0,31093653;0,15369686;0,234992048;0,244732691;0,340952808;3,614622013;0,344385071;0,29367688;1744,57928;20,78823709;0,018938421;1,064850072;0,669073751;0,312721847;607;417;558;-0,223214878;308
407;Rump;0;WEST;2008;30,7672;-91,391;6961,839163;17,36119492;25,49253776;0,308972116;0,343740466;0,146881207;0,204922907;0,227632726;0,34651192;4,094967514;0,350408667;0,343693593;1765,684116;19,26720443;-0,340514209;1,109785618;0,685934137;0,381426207;620;418;409;-0,4582504;308
408;Rump;0;WEST;2015;31,0969;-92,627;6717,018257;16,75066897;24,9506006;0,286638902;0,317366523;0,15943143;0,221803047;0,237415937;0,339469812;3,077758977;0,336696609;0,269435642;1496,841007;16,84385774;-0,448161155;1,005563287;0,61659972;0,27093459;606;398;396;-0,322403909;307
409;Rump;0;WEST;2016;31,1792;-91,633;8724,999785;21,7581042;30,58033606;0,299036493;0,339003128;0,18783322;0,20808419;0,210981609;0,312630395;2,955173855;0,312342111;0,481444444;1576,830256;20,23226939;0,164747288;0,929872805;0,540308533;0,447682096;363;419;568;-0,539803318;308
410;Rump;0;WEST;2017;29,5774;-102,942;7577,572959;18,89669067;29,45333333;0,296335992;0,329762094;0,136788418;0,209234107;0,237252973;0,364974256;4,980387636;0,36908719;0,314709549;2078,117215;23,5394697;0,020595012;1,245692704;0,737087847;0,39203139;620;399;566;-0,360938999;308
411;Rump;0;WEST;2017;29,5774;-102,942;7568,127644;18,87313627;27,16967809;0,279734194;0,321282127;0,196364886;0,195258587;0,209328837;0,336288139;2,8546967;0,180726748;0,339090994;1445,422015;17,65214227;-0,345018037;0,935305188;0,543432275;0,317153566;700;418;418;-0,480942721;308
412;Rump;0;WEST;1944;30,4403;-91,165;7904,756923;19,71261078;27,51904167;0,275868263;0,31572791;0,193257221;0,211065255;0,216115822;0,327478585;2,759446654;0,181948783;0,392388889;1408,300618;17,546375;0,130289679;0,890109139;0,539667603;0,349268936;698;419;568;-0,386605931;308
413;Rump;0;WEST;1945;30,4639;-91,141;7490,707299;18,68006808;26,18666667;0,266741305;0,307225608;0,202208075;0,212101386;0,215806911;0,326599385;2,758281951;0,17514094;0,319385562;1237,022833;16,69283422;0,132548758;0,893617419;0,516719256;0,285408501;700;416;568;-0,350024788;572
414;Rump;0;WEST;1945;32,3219;-90,859;5867,058021;14,63106738;20,52666667;0,288327833;0,335292956;0,216527348;0,207072711;0,206543308;0,295944751;2,860060105;0,317224414;0,279444005;802,4145408;13,34966132;-0,912299067;0,912418826;0,433837868;0,254969971;374;447;324;-0,649013642;308
415;Rump;0;WEST;1943;32,308;-90,879;6344,240589;15,82104885;27,99079167;0,241967506;0,273998852;0,151913808;0,208704544;0,237888307;0,404872334;4,258375931;0,228464182;0,272330548;1818,309234;21,41767738;-0,596514969;1,353745734;0,719460936;0,368666317;698;417;385;-0,144055928;574
416;Rump;0;WEST;1944;32,3046;-90,872;7234,335703;18,04073742;27,45333333;0,254577328;0,291067598;0,168983733;0,222465177;0,237322971;0,361717841;3,461740927;0,199580899;0,319420071;1644,528697;19,52283422;0,028596995;1,082152784;0,653237604;0,345661319;698;416;566;-0,167273364;563
417;Rump;0;WEST;1944;30,4434;-91,348;6011,603001;14,99152868;22,72950549;0,2964961;0,346748687;0,215425901;0,193369909;0,199702696;0,302653964;3,584994709;0,330547119;0,349833333;940,7836341;16,38932724;-0,237972164;1,093239228;0,467788038;0,382451523;388;419;428;-0,742027254;311
418;Rump;0;WEST;1950;31,1173;-97,679;7866,618652;19,61750287;27,59666667;0,289579242;0,337749976;0,232100427;0,203746645;0,197763629;0,282394671;2,931301974;0,318980917;0,436423221;920,131075;18,18219251;-0,206683903;0,926835216;0,341931184;0,40449241;387;445;438;-0,817511553;308
419;Rump;0;WEST;1950;31,1146;-97,67;7294,777719;18,19146563;21,75989954;0,258519954;0,300231173;0,253699314;0,231960616;0,203700614;0,263607756;2,252793757;0,27961783;0,247380282;358,1732479;12,10082646;-0,928753615;0,665192498;0,186324314;0,164555507;372;450;320;-0,426807886;308
420;Rump;0;WEST;1950;31,1081;-97,768;7252,637249;18,08637718;32,57680166;0,231957396;0,263384531;0,135865821;0,225168108;0,254454259;0,414518391;5,995209398;0,223815848;0,388043071;2245,471347;27,14299618;-0,637866723;1,500742571;0,79109533;0,582352756;700;445;380;-0,055570674;569
421;Rump;0;WEST;1950;31,1065;-97,756;6263,643301;15,62005811;24,58367265;0,218978098;0,249411374;0,175838341;0,244967501;0,256380086;0,367851594;4,416341755;0,366429377;0,197554318;1424,767974;19,01714859;-0,042162679;1,217482576;0,605637715;0,24051894;609;416;559;0,093758498;571
422;Rump;0;WEST;1950;31,1081;-97,762;8203,587071;20,45782312;28,87862928;0,271294734;0,311698978;0,198439746;0,206838383;0,214778553;0,331064568;3,091552717;0,177151815;0,368544601;1447,006298;19,53748846;0,129071136;0,95501307;0,537785145;0,351964911;700;449;569;-0,391057147;309
423;Rump;0;WEST;1950;31,1429;-97,812;8650,169843;21,57149587;29,90831963;0,290481719;0,337732884;0,232352705;0,184551992;0,190254961;0,3002545;2,734674381;0,317971993;0,382713615;1246,225075;18,97161732;-0,207188572;0,879476205;0,364307849;0,336587518;374;448;438;-0,839374255;308
424;Rump;0;WEST;1970;31,4475;-90,837;6746,73349;16,8247718;24,89342397;0,28049369;0,321287073;0,172674372;0,203372115;0,224102068;0,351173956;3,536122456;0,357857792;0,344118307;1509,398296;17,8536723;-0,906398738;1,061153905;0,639456925;0,365162485;627;416;325;-0,384412651;564
425;Rump;0;WEST;1945;33,8341;-91,032;7227,891008;18,02466585;29,27342679;0,252765093;0,287601514;0,17297383;0,203204313;0,225427638;0,378614723;3,597354824;0,23175473;0,33575766;1757,180445;21,13594016;-0,50217042;1,172612038;0,63409164;0,393713474;693;418;399;-0,228294368;582
426;Rump;0;WEST;1975;29,8922;-91,217;6020,204924;15,01297986;25,08246106;0,246863719;0,274674198;0,14518013;0,221736864;0,247942242;0,393526515;3,797826358;0,22670254;0,232580653;1699,343174;18,47803561;-0,836593734;1,230803996;0,709165459;0,286261198;696;398;339;-0,116378853;576
427;Rump;0;WEST;1980;29,7699;-93,701;7590,693828;18,92941104;24,95228453;0,281504857;0,317897379;0,194419744;0,219294835;0,216805045;0,312316344;2,323592426;0,165680776;0,330821727;1234,411312;14,21361786;-0,384767657;0,750874807;0,496685562;0,2484057;700;418;411;-0,394776065;309
428;Rump;0;WEST;1861;27,5514;-99,456;7184,483515;17,91641774;25,78483904;0,249701674;0,292294525;0,209070695;0,211215441;0,219731624;0,337887699;3,332802193;0,180674054;0,313426966;1188,615256;18,04815455;-0,378025407;1,007352854;0,512237667;0,315731549;700;446;423;-0,251870791;575
429;Rump;0;WEST;1989;32,7218;-99,303;6529,255106;16,28243169;23,85816265;0,268536587;0,305879051;0,178722153;0,218654886;0,233508572;0,341747579;3,083220096;0,343179039;0,262833333;1317,218292;16,12009598;-0,409340272;0,990030009;0,580455909;0,260212887;613;419;411;-0,277589502;569
430;Rump;1;EAST;1911;32,8631;-79,765;7799,814181;19,45090818;28,27830303;0,291366467;0,32786994;0,159644766;0,212496627;0,226903072;0,34397751;3,701192586;0,358168268;0,355205993;1794,164397;20,63798106;0,071231397;1,061029175;0,670282843;0,376883921;635;445;565;-0,377316703;308
431;Rump;1;EAST;1911;32,8587;-79,768;8471,713971;21,12646876;28,0250137;0,278868754;0,323684449;0,236160449;0,20557295;0,198644821;0,287192348;2,671543362;0,303463274;0,411962441;924,8348611;17,53481762;-0,279428197;0,829992831;0,330355853;0,341925873;374;449;430;-0,709704985;308
432;Rump;1;EAST;1915;32,1594;-80,76;6585,002005;16,42145138;23,81747475;0,308182633;0,350780749;0,153128757;0,205878439;0,224058658;0,340417629;6,70096645;0,353644431;0,697743446;1587,111812;20,26314047;-0,96889865;1,233943334;0,743348857;0,860975874;632;444;308;-0,477326521;308
433;Rump;1;EAST;1934;33,0009;-81,316;6887,906456;17,17682408;25,76137072;0,288586488;0,329007562;0,170726187;0,196097007;0,218856407;0,352262902;3,624666906;0,188412329;0,376332405;1599,448974;18,65413262;-0,917843179;1,086005919;0,648408322;0,408699219;700;417;322;-0,440061956;308
434;Rump;1;EAST;1939;33,9271;-78,03;8501,632694;21,20107904;33,95986501;0,263599849;0,295229054;0,147677705;0,216995728;0,240506879;0,379111413;4,087516422;0,20175865;0,365888889;2274,300417;25,65167453;-0,909970796;1,209923065;0,710680845;0,442697406;700;419;323;-0,204044815;307
435;Rump;1;EAST;1939;33,8654;-77,993;7838,062194;19,54628976;28,67548193;0,272143687;0,304696478;0,160164449;0,231574787;0,240055086;0,343542059;3,290848464;0,352361229;0,326055556;1720,919039;19,96177717;-0,453330061;1,021256587;0,635356415;0,332986384;618;419;401;-0,208984217;308
436;Rump;1;EAST;1939;33,8619;-77,99;8517,181994;21,23985535;34,29228453;0,26548286;0,29790456;0,15201892;0,208335519;0,23347698;0,381564627;4,083475047;0,204019944;0,3785;2280,261136;25,89446548;-0,89967478;1,219145096;0,701825919;0,461446419;700;419;325;-0,243292524;307
437;Rump;1;EAST;1940;32,2745;-80,867;8196,717422;20,44069183;29,83641941;0,303334938;0,352776597;0,247572081;0,202107424;0,187792101;0,254847535;2,582948776;0,32867864;0,403277778;859,421459;18,28511817;0,371136197;0,894544975;0,211148423;0,36075011;388;419;582;-1,202661725;307
438;Rump;1;EAST;1940;32,2778;-80,857;9373,513194;23,37534462;34,14271809;0,287791378;0,338502497;0,251006952;0,194744856;0,188769797;0,274407367;2,816790812;0,324210972;0,433444444;991,60181;22,02157727;0,324296009;0,942085673;0,24482096;0,408341801;391;419;581;-1,04154563;308
439;Rump;0;WEST;1933;30,2455;-97,708;7785,238863;19,41456076;29,88476908;0,259566311;0,295910003;0,167793384;0,21675147;0,237056597;0,363516241;3,567600323;0,36898467;0,334;1803,981828;21,50805465;-0,874855337;1,107831124;0,641252817;0,370015595;623;419;332;-0,216067512;573
440;Upper breast;1;EAST;1901;32,8415;-79,828;6924,11087;17,2671094;34,39635417;0,137521621;0,158890386;0,165081848;0,247991745;0,269496968;0,456896105;6,968859812;0,257926125;0,09932381;2396,419536;29,46063224;-0,161377946;1,706170475;0,692343544;0,169463351;698;486;571;0,309005149;579
441;Upper breast;1;EAST;1886;32,7974;-80,028;7312,257355;18,23505575;37,86164071;0,136146491;0,157801067;0,154729344;0,2372291;0,272031939;0,479444186;7,813415894;0,260133147;0,110253521;2729,771986;33,01591878;-0,187815862;1,810574052;0,728118546;0,199622165;700;450;575;0,251097034;583
442;Upper breast;1;EAST;1909;32,0041;-81,04;5424,247384;13,52680146;30,50922118;0,130289363;0,148440027;0,13840727;0,227290142;0,270683338;0,51142452;8,422031288;0,280462612;0,124643545;2272,019617;26,88667216;-0,219692292;1,98765926;0,764782882;0,247748897;700;519;580;0,209937358;577
443;Upper breast;1;EAST;1908;31,96;-81,133;6292,576374;15,69221041;34,50360332;0,132263028;0,151768987;0,148628641;0,228368737;0,265196462;0,498124483;7,593264264;0,272805849;0,121384936;2491,293637;29,95962828;-0,181341829;1,909203834;0,74133531;0,231748586;700;469;581;0,223195431;583
444;Upper breast;1;EAST;1889;32,7997;-79,828;8576,222358;21,38708818;43,88620976;0,145318474;0,166749096;0,154570935;0,230680641;0,266829809;0,476962135;7,688395246;0,25804289;0,150009497;3150,175586;38,17809924;-0,172253158;1,785100381;0,718399783;0,26778201;700;479;576;0,211488182;581
445;Upper breast;1;EAST;1889;32,8199;-79,814;7254,083823;18,0899846;47,08196262;0,092859249;0,107267871;0,11064374;0,217440434;0,282507438;0,58633447;11,93817844;0,324180043;0,14094697;3798,331315;43,138148;-0,353194483;2,384642605;0,842919022;0,336108149;700;475;584;0,212318085;588
446;Upper breast;1;EAST;1895;32,785;-80,004;7678,82201;19,14918207;40,86491667;0,124699218;0,144451778;0,154258957;0,236198693;0,27222088;0,492401887;8,375304412;0,277686537;0,108569512;2996,833974;35,98570098;-0,20115391;1,879229142;0,730997847;0,204026991;698;507;577;0,268892233;579
447;Upper breast;0;WEST;1890;30,3488;-90,044;6899,603682;17,20599422;40,81333333;0,114222848;0,133277425;0,137167355;0,221136446;0,270181047;0,534921578;9,837157845;0,294314968;0,149316239;3067,301556;36,6644385;-0,246558717;2,130910777;0,788379476;0,318179583;700;484;583;0,217841534;585
448;Upper breast;1;EAST;1908;31,9535;-81,062;6110,027868;15,23697723;36,1985625;0,124671166;0,142239867;0,13768006;0,209475043;0,26035401;0,535519573;7,684684499;0,306702268;0,133044316;2691,536093;31,48808122;-0,223193285;2,066556952;0,776585455;0,274943656;698;519;586;0,170354548;582
449;Upper breast;1;EAST;1905;32,0313;-81,105;8152,527482;20,33049247;41,91026999;0,1291139;0,149973092;0,155336571;0,245947664;0,274461324;0,477157448;8,248750658;0,259089065;0,162481061;3063,750857;36,82946785;-0,194930328;1,811538402;0,722399325;0,294340681;700;477;573;0,295871947;578
450;Upper breast;1;EAST;1896;32,8493;-79,848;5298,560927;13,2133689;30,62045691;0,133246279;0,152749659;0,123915811;0,221878016;0,274369717;0,528361384;8,652547863;0,28956466;0,108112676;2362,436034;27,08156207;-0,259395761;2,049557708;0,823606217;0,221583169;700;452;580;0,170935138;577
451;Upper breast;1;EAST;1896;32,8181;-79,852;5960,876225;14,86502799;32,0736646;0,134109497;0,154517408;0,147124103;0,22895374;0,269634886;0,497337269;8,705886316;0,333166261;0,146167608;2362,924867;28,38952912;-0,203944993;1,909820092;0,741765492;0,279153835;688;457;578;0,217670494;576
452;Upper breast;0;WEST;1939;29,9239;-91,768;7078,647588;17,65248775;36,48182762;0,151918924;0,175175925;0,165821001;0,216704748;0,24915727;0,473038989;5,774607257;0,25858875;0,175669516;2466,038645;30,16419839;-0,106523951;1,708778888;0,705851107;0,30018036;700;481;583;0,168650979;580
453;Upper breast;0;WEST;1956;34,5625;-92,579;8580,29439;21,39724287;50,10908619;0,15343682;0,171535324;0,109283184;0,207323691;0,270731362;0,537196079;7,754706101;0,293549146;0,183419012;3972,309627;43,64732148;-0,262692668;2,039857273;0,835467134;0,374148606;700;399;582;0,084353004;581
454;Upper breast;0;WEST;1942;29,7946;-93,219;8907,303635;22,21272727;47,24862928;0,143892;0,164334953;0,140843747;0,234562451;0,273785851;0,488125118;7,952811165;0,26540829;0,142486537;3486,929587;41,30750629;-0,206053156;1,859632353;0,760501982;0,264972575;700;478;575;0,208000194;583
455;Upper breast;0;WEST;1942;30,3705;-91,182;8855,265239;22,08295571;47,97523364;0,131592865;0,152247256;0,144294127;0,227192797;0,272930618;0,504472184;9,745061617;0,305888675;0,129759259;3589,844668;43,05220334;-0,228492587;1,949567074;0,749311368;0,252974379;694;415;577;0,210710263;581
456;Upper breast;0;WEST;1942;29,7925;-93,224;7961,093907;19,85310201;40,98990654;0,14551458;0,168057783;0,159204062;0,224077192;0,259937504;0,478714144;7,019569512;0,295095876;0,170965909;2888,234406;35,15053043;-0,15164393;1,770530893;0,71108811;0,302700424;693;471;579;0,196110481;582
457;Upper breast;1;EAST;1945;28,9394;-80,919;6624,717562;16,52049267;46,42073958;0,099228428;0,113023259;0,100292776;0,184271103;0,261830209;0,623278839;14,19385575;0,355458778;0,116440797;3716,296125;43,1502583;-0,367197913;2,611923213;0,860510672;0,30413442;699;477;591;0,123823449;585
458;Upper breast;1;EAST;1996;29,6075;-82,302;9702,518946;24,19580784;57,36654167;0,129358903;0,146990943;0,124968012;0,206832159;0,265798768;0,546123916;8,045959192;0,30479154;0,128798122;4470,197989;50,23668427;-0,255220486;2,076255713;0,800868741;0,267417837;699;454;585;0,141207431;586
459;Upper breast;0;WEST;1942;30,3676;-91,189;7654,569696;19,08870248;45,19498958;0,125071744;0,143306136;0,126547258;0,216106679;0,270298148;0,539646996;8,865884024;0,313186853;0,114367635;3485,59105;40,09736035;-0,258478415;2,100580717;0,801527726;0,240238448;697;477;583;0,173338972;584
460;Upper breast;1;EAST;1869;32,4559;-80,641;7113,748715;17,74002173;38,50575286;0,15736805;0,182633103;0,149683727;0,206564164;0,253065392;0,493894377;7,368051597;0,270683494;0,135119545;2703,338896;33,27971007;-0,1605122;1,87596783;0,752101672;0,25347992;700;416;582;0,102520984;579
461;Upper breast;1;EAST;1898;32,8149;-79,977;6197,329258;15,45468643;40,26712357;0,122653135;0,139076464;0,119102641;0,185758834;0,249348777;0,579557354;7,965168939;0,323915348;0,104434179;3078,351794;35,2117225;-0,266110581;2,278384791;0,830347275;0,237941245;700;470;592;0,101267133;591
462;Upper breast;0;WEST;1917;29,8001;-93,328;7930,65944;19,77720559;48,66607477;0,121618631;0,138695625;0,123681425;0,203489222;0,262336663;0,558474542;8,80440514;0,308405718;0,223747923;3767,500708;43,13860596;-0,263639794;2,181228575;0,813235043;0,488045362;700;478;587;0,147049287;579
463;Upper breast;1;EAST;1903;31,9844;-81,101;5619,470092;14,01364113;35,48301142;0,11300387;0,130203547;0,11191256;0,209548;0,276179491;0,572873828;10,28822657;0,315343662;0,13058216;2823,929208;32,03411659;-0,323937272;2,285923858;0,848545917;0,298500874;700;449;584;0,163222019;582
